Date,Hour,Redemption_Count,Sales_Count
2023-09-04,23-00-00,2,18
2023-09-05,00-00-00,0,12
2023-09-05,01-00-00,0,5
2023-09-05,02-00-00,0,11
2023-09-05,05-00-00,0,1
2023-09-05,06-00-00,38,49
2023-09-05,07-00-00,27,50
2023-09-05,08-00-00,99,156
2023-09-05,09-00-00,170,252
2023-09-05,10-00-00,322,331
2023-09-05,11-00-00,427,463
2023-09-05,12-00-00,438,554
2023-09-05,13-00-00,435,388
2023-09-05,14-00-00,466,693
2023-09-05,15-00-00,417,492
2023-09-05,16-00-00,398,392
2023-09-05,17-00-00,479,391
2023-09-05,18-00-00,433,337
2023-09-05,19-00-00,172,213
2023-09-05,20-00-00,64,76
2023-09-05,21-00-00,48,63
2023-09-05,22-00-00,22,32
2023-09-05,23-00-00,11,37
2023-09-06,00-00-00,0,6
2023-09-06,01-00-00,0,6
2023-09-06,02-00-00,0,1
2023-09-06,06-00-00,47,26
2023-09-06,07-00-00,32,33
2023-09-06,08-00-00,73,80
2023-09-06,09-00-00,159,168
2023-09-06,10-00-00,393,255
2023-09-06,11-00-00,345,336
2023-09-06,12-00-00,478,495
2023-09-06,13-00-00,462,492
2023-09-06,14-00-00,417,416
2023-09-06,15-00-00,398,443
2023-09-06,16-00-00,386,428
2023-09-06,17-00-00,345,317
2023-09-06,18-00-00,248,223
2023-09-06,19-00-00,171,162
2023-09-06,20-00-00,79,79
2023-09-06,21-00-00,51,51
2023-09-06,22-00-00,21,36
2023-09-06,23-00-00,5,8
2023-09-07,00-00-00,0,9
2023-09-07,01-00-00,0,4
2023-09-07,06-00-00,27,13
2023-09-07,07-00-00,26,16
2023-09-07,08-00-00,62,28
2023-09-07,09-00-00,56,142
2023-09-07,10-00-00,140,188
2023-09-07,11-00-00,193,246
2023-09-07,12-00-00,492,248
2023-09-07,13-00-00,304,435
2023-09-07,14-00-00,219,260
2023-09-07,15-00-00,134,133
2023-09-07,16-00-00,205,220
2023-09-07,17-00-00,203,198
2023-09-07,18-00-00,177,167
2023-09-07,19-00-00,125,134
2023-09-07,20-00-00,57,99
2023-09-07,21-00-00,47,103
2023-09-07,22-00-00,29,40
2023-09-07,23-00-00,10,34
2023-09-08,00-00-00,0,10
2023-09-08,01-00-00,0,5
2023-09-08,02-00-00,0,6
2023-09-08,03-00-00,0,6
2023-09-08,04-00-00,0,1
2023-09-08,05-00-00,0,2
2023-09-08,06-00-00,16,10
2023-09-08,07-00-00,24,25
2023-09-08,08-00-00,56,67
2023-09-08,09-00-00,94,78
2023-09-08,10-00-00,282,330
2023-09-08,11-00-00,372,508
2023-09-08,12-00-00,377,352
2023-09-08,13-00-00,331,381
2023-09-08,14-00-00,412,396
2023-09-08,15-00-00,320,357
2023-09-08,16-00-00,351,400
2023-09-08,17-00-00,273,281
2023-09-08,18-00-00,233,240
2023-09-08,19-00-00,129,175
2023-09-08,20-00-00,97,184
2023-09-08,21-00-00,25,139
2023-09-08,22-00-00,23,114
2023-09-08,23-00-00,19,74
2023-09-09,00-00-00,0,20
2023-09-09,01-00-00,0,20
2023-09-09,02-00-00,0,4
2023-09-09,06-00-00,31,23
2023-09-09,07-00-00,18,72
2023-09-09,08-00-00,39,140
2023-09-09,09-00-00,346,389
2023-09-09,10-00-00,779,592
2023-09-09,11-00-00,1079,734
2023-09-09,12-00-00,934,904
2023-09-09,13-00-00,1032,977
2023-09-09,14-00-00,1392,1128
2023-09-09,15-00-00,945,947
2023-09-09,16-00-00,844,800
2023-09-09,17-00-00,520,583
2023-09-09,18-00-00,392,419
2023-09-09,19-00-00,252,305
2023-09-09,20-00-00,721,807
2023-09-09,21-00-00,34,166
2023-09-09,22-00-00,36,166
2023-09-09,23-00-00,29,75
2023-09-10,00-00-00,0,46
2023-09-10,01-00-00,0,19
2023-09-10,02-00-00,0,8
2023-09-10,03-00-00,0,5
2023-09-10,04-00-00,0,1
2023-09-10,05-00-00,0,3
2023-09-10,06-00-00,8,18
2023-09-10,07-00-00,63,105
2023-09-10,08-00-00,610,314
2023-09-10,09-00-00,1441,401
2023-09-10,10-00-00,902,561
2023-09-10,11-00-00,760,746
2023-09-10,12-00-00,1022,873
2023-09-10,13-00-00,908,796
2023-09-10,14-00-00,909,786
2023-09-10,15-00-00,841,779
2023-09-10,16-00-00,741,677
2023-09-10,17-00-00,477,454
2023-09-10,18-00-00,392,375
2023-09-10,19-00-00,184,198
2023-09-10,20-00-00,93,92
2023-09-10,21-00-00,48,59
2023-09-10,22-00-00,13,13
2023-09-10,23-00-00,9,12
2023-09-11,00-00-00,0,8
2023-09-11,01-00-00,0,2
2023-09-11,02-00-00,0,2
2023-09-11,06-00-00,23,20
2023-09-11,07-00-00,20,12
2023-09-11,08-00-00,66,55
2023-09-11,09-00-00,71,85
2023-09-11,10-00-00,227,283
2023-09-11,11-00-00,368,370
2023-09-11,12-00-00,366,381
2023-09-11,13-00-00,411,429
2023-09-11,14-00-00,641,589
2023-09-11,15-00-00,418,384
2023-09-11,16-00-00,276,377
2023-09-11,17-00-00,280,259
2023-09-11,18-00-00,256,286
2023-09-11,19-00-00,117,115
2023-09-11,20-00-00,61,62
2023-09-11,21-00-00,26,30
2023-09-11,22-00-00,24,29
2023-09-11,23-00-00,7,9
2023-09-12,00-00-00,0,2
2023-09-12,03-00-00,0,1
2023-09-12,06-00-00,18,3
2023-09-12,07-00-00,16,3
2023-09-12,08-00-00,34,6
2023-09-12,09-00-00,20,9
2023-09-12,10-00-00,13,58
2023-09-12,11-00-00,121,126
2023-09-12,12-00-00,130,102
2023-09-12,13-00-00,95,97
2023-09-12,14-00-00,277,280
2023-09-12,15-00-00,137,145
2023-09-12,16-00-00,183,299
2023-09-12,17-00-00,169,168
2023-09-12,18-00-00,204,192
2023-09-12,19-00-00,102,99
2023-09-12,20-00-00,95,92
2023-09-12,21-00-00,48,70
2023-09-12,22-00-00,26,21
2023-09-12,23-00-00,15,16
2023-09-13,00-00-00,0,9
2023-09-13,02-00-00,0,4
2023-09-13,06-00-00,20,11
2023-09-13,07-00-00,20,27
2023-09-13,08-00-00,79,21
2023-09-13,09-00-00,117,66
2023-09-13,10-00-00,210,165
2023-09-13,11-00-00,313,396
2023-09-13,12-00-00,246,470
2023-09-13,13-00-00,201,191
2023-09-13,14-00-00,251,212
2023-09-13,15-00-00,188,173
2023-09-13,16-00-00,205,233
2023-09-13,17-00-00,159,138
2023-09-13,18-00-00,185,165
2023-09-13,19-00-00,69,59
2023-09-13,20-00-00,60,57
2023-09-13,21-00-00,30,37
2023-09-13,22-00-00,14,78
2023-09-13,23-00-00,4,12
2023-09-14,00-00-00,0,2
2023-09-14,01-00-00,0,1
2023-09-14,06-00-00,39,22
2023-09-14,07-00-00,35,27
2023-09-14,08-00-00,69,32
2023-09-14,09-00-00,228,79
2023-09-14,10-00-00,167,150
2023-09-14,11-00-00,265,323
2023-09-14,12-00-00,411,370
2023-09-14,13-00-00,662,379
2023-09-14,14-00-00,342,304
2023-09-14,15-00-00,345,304
2023-09-14,16-00-00,259,251
2023-09-14,17-00-00,184,180
2023-09-14,18-00-00,171,137
2023-09-14,19-00-00,126,140
2023-09-14,20-00-00,60,58
2023-09-14,21-00-00,33,60
2023-09-14,22-00-00,31,24
2023-09-14,23-00-00,18,14
2023-09-15,00-00-00,0,12
2023-09-15,01-00-00,0,1
2023-09-15,02-00-00,0,1
2023-09-15,04-00-00,0,2
2023-09-15,06-00-00,15,5
2023-09-15,07-00-00,22,26
2023-09-15,08-00-00,177,154
2023-09-15,09-00-00,422,309
2023-09-15,10-00-00,300,310
2023-09-15,11-00-00,358,376
2023-09-15,12-00-00,473,467
2023-09-15,13-00-00,601,578
2023-09-15,14-00-00,586,539
2023-09-15,15-00-00,413,407
2023-09-15,16-00-00,294,328
2023-09-15,17-00-00,291,503
2023-09-15,18-00-00,306,275
2023-09-15,19-00-00,182,206
2023-09-15,20-00-00,60,151
2023-09-15,21-00-00,65,147
2023-09-15,22-00-00,33,167
2023-09-15,23-00-00,14,114
2023-09-16,00-00-00,0,51
2023-09-16,01-00-00,0,8
2023-09-16,02-00-00,0,7
2023-09-16,03-00-00,0,8
2023-09-16,04-00-00,0,4
2023-09-16,05-00-00,0,3
2023-09-16,06-00-00,9,13
2023-09-16,07-00-00,21,41
2023-09-16,08-00-00,74,185
2023-09-16,09-00-00,362,471
2023-09-16,10-00-00,773,809
2023-09-16,11-00-00,1201,1000
2023-09-16,12-00-00,1320,1140
2023-09-16,13-00-00,1592,1521
2023-09-16,14-00-00,1692,1354
2023-09-16,15-00-00,1265,1122
2023-09-16,16-00-00,1129,1004
2023-09-16,17-00-00,735,654
2023-09-16,18-00-00,569,560
2023-09-16,19-00-00,290,283
2023-09-16,20-00-00,174,196
2023-09-16,21-00-00,104,159
2023-09-16,22-00-00,71,110
2023-09-16,23-00-00,11,25
2023-09-17,00-00-00,0,27
2023-09-17,01-00-00,0,4
2023-09-17,04-00-00,0,1
2023-09-17,05-00-00,0,13
2023-09-17,06-00-00,6,7
2023-09-17,07-00-00,18,31
2023-09-17,08-00-00,50,138
2023-09-17,09-00-00,359,337
2023-09-17,10-00-00,773,425
2023-09-17,11-00-00,521,521
2023-09-17,12-00-00,776,710
2023-09-17,13-00-00,757,720
2023-09-17,14-00-00,910,781
2023-09-17,15-00-00,749,668
2023-09-17,16-00-00,690,638
2023-09-17,17-00-00,558,526
2023-09-17,18-00-00,293,262
2023-09-17,19-00-00,185,177
2023-09-17,20-00-00,102,105
2023-09-17,21-00-00,19,24
2023-09-17,22-00-00,24,29
2023-09-17,23-00-00,12,8
2023-09-18,00-00-00,0,4
2023-09-18,02-00-00,0,3
2023-09-18,05-00-00,0,3
2023-09-18,06-00-00,24,6
2023-09-18,07-00-00,29,17
2023-09-18,08-00-00,62,71
2023-09-18,09-00-00,62,69
2023-09-18,10-00-00,221,264
2023-09-18,11-00-00,205,235
2023-09-18,12-00-00,382,317
2023-09-18,13-00-00,408,389
2023-09-18,14-00-00,270,373
2023-09-18,15-00-00,392,427
2023-09-18,16-00-00,206,239
2023-09-18,17-00-00,219,196
2023-09-18,18-00-00,138,114
2023-09-18,19-00-00,117,95
2023-09-18,20-00-00,64,56
2023-09-18,21-00-00,16,23
2023-09-18,22-00-00,22,31
2023-09-18,23-00-00,14,10
2023-09-19,00-00-00,0,10
2023-09-19,01-00-00,0,4
2023-09-19,02-00-00,0,2
2023-09-19,04-00-00,0,2
2023-09-19,05-00-00,0,2
2023-09-19,06-00-00,25,4
2023-09-19,07-00-00,29,30
2023-09-19,08-00-00,59,26
2023-09-19,09-00-00,290,307
2023-09-19,10-00-00,254,235
2023-09-19,11-00-00,277,234
2023-09-19,12-00-00,345,335
2023-09-19,13-00-00,295,277
2023-09-19,14-00-00,283,259
2023-09-19,15-00-00,255,243
2023-09-19,16-00-00,229,206
2023-09-19,17-00-00,161,123
2023-09-19,18-00-00,174,152
2023-09-19,19-00-00,125,118
2023-09-19,20-00-00,62,59
2023-09-19,21-00-00,42,65
2023-09-19,22-00-00,17,29
2023-09-19,23-00-00,15,12
2023-09-20,00-00-00,0,2
2023-09-20,02-00-00,0,3
2023-09-20,06-00-00,22,17
2023-09-20,07-00-00,25,8
2023-09-20,08-00-00,73,61
2023-09-20,09-00-00,74,101
2023-09-20,10-00-00,170,131
2023-09-20,11-00-00,345,356
2023-09-20,12-00-00,380,328
2023-09-20,13-00-00,333,337
2023-09-20,14-00-00,437,411
2023-09-20,15-00-00,304,308
2023-09-20,16-00-00,259,252
2023-09-20,17-00-00,200,151
2023-09-20,18-00-00,166,179
2023-09-20,19-00-00,84,81
2023-09-20,20-00-00,46,148
2023-09-20,21-00-00,21,29
2023-09-20,22-00-00,16,41
2023-09-20,23-00-00,8,1
2023-09-21,00-00-00,0,6
2023-09-21,05-00-00,0,1
2023-09-21,06-00-00,20,1
2023-09-21,07-00-00,20,10
2023-09-21,08-00-00,72,50
2023-09-21,09-00-00,103,116
2023-09-21,10-00-00,224,270
2023-09-21,11-00-00,307,287
2023-09-21,12-00-00,374,338
2023-09-21,13-00-00,443,382
2023-09-21,14-00-00,450,425
2023-09-21,15-00-00,321,301
2023-09-21,16-00-00,267,247
2023-09-21,17-00-00,232,188
2023-09-21,18-00-00,192,160
2023-09-21,19-00-00,123,108
2023-09-21,20-00-00,58,76
2023-09-21,21-00-00,28,50
2023-09-21,22-00-00,28,92
2023-09-21,23-00-00,30,29
2023-09-22,00-00-00,0,8
2023-09-22,02-00-00,0,8
2023-09-22,04-00-00,0,2
2023-09-22,05-00-00,0,1
2023-09-22,06-00-00,13,2
2023-09-22,07-00-00,23,14
2023-09-22,08-00-00,89,77
2023-09-22,09-00-00,105,135
2023-09-22,10-00-00,271,256
2023-09-22,11-00-00,417,379
2023-09-22,12-00-00,402,381
2023-09-22,13-00-00,507,473
2023-09-22,14-00-00,455,444
2023-09-22,15-00-00,402,422
2023-09-22,16-00-00,287,309
2023-09-22,17-00-00,354,300
2023-09-22,18-00-00,546,564
2023-09-22,19-00-00,119,125
2023-09-22,20-00-00,46,92
2023-09-22,21-00-00,58,106
2023-09-22,22-00-00,40,102
2023-09-22,23-00-00,15,23
2023-09-23,00-00-00,0,9
2023-09-23,01-00-00,0,14
2023-09-23,03-00-00,0,3
2023-09-23,04-00-00,0,2
2023-09-23,05-00-00,0,4
2023-09-23,06-00-00,4,6
2023-09-23,07-00-00,22,48
2023-09-23,08-00-00,37,125
2023-09-23,09-00-00,313,318
2023-09-23,10-00-00,698,679
2023-09-23,11-00-00,844,793
2023-09-23,12-00-00,953,905
2023-09-23,13-00-00,1048,983
2023-09-23,14-00-00,1097,909
2023-09-23,15-00-00,1047,923
2023-09-23,16-00-00,810,760
2023-09-23,17-00-00,637,578
2023-09-23,18-00-00,360,358
2023-09-23,19-00-00,204,233
2023-09-23,20-00-00,78,110
2023-09-23,21-00-00,52,86
2023-09-23,22-00-00,60,83
2023-09-23,23-00-00,28,74
2023-09-24,00-00-00,0,11
2023-09-24,01-00-00,0,3
2023-09-24,03-00-00,0,4
2023-09-24,06-00-00,2,4
2023-09-24,07-00-00,16,35
2023-09-24,08-00-00,40,99
2023-09-24,09-00-00,336,395
2023-09-24,10-00-00,675,633
2023-09-24,11-00-00,924,779
2023-09-24,12-00-00,1003,962
2023-09-24,13-00-00,965,817
2023-09-24,14-00-00,1108,946
2023-09-24,15-00-00,751,705
2023-09-24,16-00-00,747,636
2023-09-24,17-00-00,444,411
2023-09-24,18-00-00,219,220
2023-09-24,19-00-00,139,116
2023-09-24,20-00-00,77,71
2023-09-24,21-00-00,17,25
2023-09-24,22-00-00,9,19
2023-09-24,23-00-00,7,6
2023-09-25,00-00-00,0,8
2023-09-25,01-00-00,0,8
2023-09-25,05-00-00,0,1
2023-09-25,06-00-00,30,54
2023-09-25,07-00-00,32,19
2023-09-25,08-00-00,76,74
2023-09-25,09-00-00,136,121
2023-09-25,10-00-00,267,251
2023-09-25,11-00-00,321,317
2023-09-25,12-00-00,342,307
2023-09-25,13-00-00,389,346
2023-09-25,14-00-00,315,269
2023-09-25,15-00-00,257,250
2023-09-25,16-00-00,263,229
2023-09-25,17-00-00,181,155
2023-09-25,18-00-00,200,179
2023-09-25,19-00-00,128,120
2023-09-25,20-00-00,186,170
2023-09-25,21-00-00,31,24
2023-09-25,22-00-00,26,30
2023-09-25,23-00-00,4,11
2023-09-26,00-00-00,0,2
2023-09-26,03-00-00,0,4
2023-09-26,04-00-00,0,1
2023-09-26,06-00-00,20,5
2023-09-26,07-00-00,24,27
2023-09-26,08-00-00,69,37
2023-09-26,09-00-00,80,62
2023-09-26,10-00-00,119,113
2023-09-26,11-00-00,237,218
2023-09-26,12-00-00,218,225
2023-09-26,13-00-00,240,289
2023-09-26,14-00-00,216,199
2023-09-26,15-00-00,203,223
2023-09-26,16-00-00,228,190
2023-09-26,17-00-00,139,153
2023-09-26,18-00-00,165,176
2023-09-26,19-00-00,65,63
2023-09-26,20-00-00,24,36
2023-09-26,21-00-00,54,68
2023-09-26,22-00-00,15,6
2023-09-26,23-00-00,11,19
2023-09-27,00-00-00,0,10
2023-09-27,03-00-00,0,19
2023-09-27,05-00-00,0,1
2023-09-27,06-00-00,48,35
2023-09-27,07-00-00,24,13
2023-09-27,08-00-00,65,26
2023-09-27,09-00-00,90,109
2023-09-27,10-00-00,138,248
2023-09-27,11-00-00,217,244
2023-09-27,12-00-00,227,302
2023-09-27,13-00-00,315,256
2023-09-27,14-00-00,320,244
2023-09-27,15-00-00,244,232
2023-09-27,16-00-00,226,210
2023-09-27,17-00-00,160,155
2023-09-27,18-00-00,132,125
2023-09-27,19-00-00,93,80
2023-09-27,20-00-00,35,28
2023-09-27,21-00-00,35,26
2023-09-27,22-00-00,29,38
2023-09-27,23-00-00,11,26
2023-09-28,00-00-00,0,4
2023-09-28,01-00-00,0,2
2023-09-28,06-00-00,40,94
2023-09-28,07-00-00,25,11
2023-09-28,08-00-00,76,48
2023-09-28,09-00-00,203,187
2023-09-28,10-00-00,142,153
2023-09-28,11-00-00,233,231
2023-09-28,12-00-00,252,232
2023-09-28,13-00-00,230,248
2023-09-28,14-00-00,206,211
2023-09-28,15-00-00,203,183
2023-09-28,16-00-00,185,166
2023-09-28,17-00-00,168,187
2023-09-28,18-00-00,127,96
2023-09-28,19-00-00,51,38
2023-09-28,20-00-00,25,41
2023-09-28,21-00-00,23,130
2023-09-28,22-00-00,13,13
2023-09-28,23-00-00,14,15
2023-09-29,00-00-00,0,8
2023-09-29,01-00-00,0,8
2023-09-29,06-00-00,22,15
2023-09-29,07-00-00,21,20
2023-09-29,08-00-00,70,78
2023-09-29,09-00-00,244,144
2023-09-29,10-00-00,204,240
2023-09-29,11-00-00,313,323
2023-09-29,12-00-00,375,325
2023-09-29,13-00-00,368,330
2023-09-29,14-00-00,290,390
2023-09-29,15-00-00,325,331
2023-09-29,16-00-00,322,294
2023-09-29,17-00-00,334,349
2023-09-29,18-00-00,243,222
2023-09-29,19-00-00,122,125
2023-09-29,20-00-00,633,663
2023-09-29,21-00-00,40,62
2023-09-29,22-00-00,36,80
2023-09-29,23-00-00,18,47
2023-09-30,00-00-00,0,25
2023-09-30,01-00-00,0,8
2023-09-30,02-00-00,0,4
2023-09-30,03-00-00,0,2
2023-09-30,06-00-00,13,16
2023-09-30,07-00-00,23,40
2023-09-30,08-00-00,68,88
2023-09-30,09-00-00,180,244
2023-09-30,10-00-00,247,253
2023-09-30,11-00-00,611,671
2023-09-30,12-00-00,911,877
2023-09-30,13-00-00,1007,807
2023-09-30,14-00-00,1002,886
2023-09-30,15-00-00,961,875
2023-09-30,16-00-00,928,786
2023-09-30,17-00-00,548,542
2023-09-30,18-00-00,520,438
2023-09-30,19-00-00,228,226
2023-09-30,20-00-00,86,139
2023-09-30,21-00-00,65,99
2023-09-30,22-00-00,41,65
2023-09-30,23-00-00,13,39
2023-10-01,00-00-00,0,22
2023-10-01,01-00-00,0,8
2023-10-01,02-00-00,0,2
2023-10-01,03-00-00,0,4
2023-10-01,06-00-00,14,19
2023-10-01,07-00-00,13,32
2023-10-01,08-00-00,67,100
2023-10-01,09-00-00,170,239
2023-10-01,10-00-00,480,502
2023-10-01,11-00-00,710,739
2023-10-01,12-00-00,925,863
2023-10-01,13-00-00,1020,893
2023-10-01,14-00-00,1077,918
2023-10-01,15-00-00,937,834
2023-10-01,16-00-00,730,653
2023-10-01,17-00-00,544,508
2023-10-01,18-00-00,376,354
2023-10-01,19-00-00,164,167
2023-10-01,20-00-00,104,109
2023-10-01,21-00-00,28,39
2023-10-01,22-00-00,9,18
2023-10-01,23-00-00,7,14
2023-10-02,00-00-00,0,9
2023-10-02,05-00-00,0,4
2023-10-02,06-00-00,27,13
2023-10-02,07-00-00,23,12
2023-10-02,08-00-00,67,101
2023-10-02,09-00-00,173,178
2023-10-02,10-00-00,310,339
2023-10-02,11-00-00,469,462
2023-10-02,12-00-00,522,468
2023-10-02,13-00-00,633,590
2023-10-02,14-00-00,633,591
2023-10-02,15-00-00,497,483
2023-10-02,16-00-00,404,410
2023-10-02,17-00-00,305,256
2023-10-02,18-00-00,198,182
2023-10-02,19-00-00,90,90
2023-10-02,20-00-00,39,39
2023-10-02,21-00-00,19,19
2023-10-02,22-00-00,29,31
2023-10-02,23-00-00,3,12
2023-10-03,00-00-00,0,4
2023-10-03,01-00-00,0,4
2023-10-03,02-00-00,0,5
2023-10-03,04-00-00,0,1
2023-10-03,05-00-00,0,18
2023-10-03,06-00-00,34,23
2023-10-03,07-00-00,31,26
2023-10-03,08-00-00,73,112
2023-10-03,09-00-00,120,135
2023-10-03,10-00-00,217,225
2023-10-03,11-00-00,291,311
2023-10-03,12-00-00,505,437
2023-10-03,13-00-00,521,510
2023-10-03,14-00-00,532,475
2023-10-03,15-00-00,460,424
2023-10-03,16-00-00,447,403
2023-10-03,17-00-00,296,254
2023-10-03,18-00-00,264,229
2023-10-03,19-00-00,149,134
2023-10-03,20-00-00,34,60
2023-10-03,21-00-00,43,41
2023-10-03,22-00-00,17,25
2023-10-03,23-00-00,8,11
2023-10-04,00-00-00,0,11
2023-10-04,01-00-00,0,5
2023-10-04,06-00-00,34,15
2023-10-04,07-00-00,21,41
2023-10-04,08-00-00,83,67
2023-10-04,09-00-00,134,106
2023-10-04,10-00-00,205,231
2023-10-04,11-00-00,404,371
2023-10-04,12-00-00,512,447
2023-10-04,13-00-00,414,442
2023-10-04,14-00-00,477,488
2023-10-04,15-00-00,438,408
2023-10-04,16-00-00,401,383
2023-10-04,17-00-00,370,344
2023-10-04,18-00-00,290,286
2023-10-04,19-00-00,80,83
2023-10-04,20-00-00,62,58
2023-10-04,21-00-00,33,26
2023-10-04,22-00-00,33,37
2023-10-04,23-00-00,12,36
2023-10-05,00-00-00,0,6
2023-10-05,01-00-00,0,2
2023-10-05,06-00-00,22,3
2023-10-05,07-00-00,46,39
2023-10-05,08-00-00,69,62
2023-10-05,09-00-00,75,58
2023-10-05,10-00-00,137,162
2023-10-05,11-00-00,991,977
2023-10-05,12-00-00,275,234
2023-10-05,13-00-00,276,273
2023-10-05,14-00-00,343,314
2023-10-05,15-00-00,413,344
2023-10-05,16-00-00,237,191
2023-10-05,17-00-00,236,240
2023-10-05,18-00-00,101,78
2023-10-05,19-00-00,71,101
2023-10-05,20-00-00,32,35
2023-10-05,21-00-00,21,16
2023-10-05,22-00-00,11,49
2023-10-05,23-00-00,8,7
2023-10-06,02-00-00,0,2
2023-10-06,06-00-00,17,5
2023-10-06,07-00-00,3,2
2023-10-06,08-00-00,47,48
2023-10-06,09-00-00,44,70
2023-10-06,10-00-00,132,150
2023-10-06,11-00-00,258,244
2023-10-06,12-00-00,337,343
2023-10-06,13-00-00,381,371
2023-10-06,14-00-00,403,400
2023-10-06,15-00-00,325,382
2023-10-06,16-00-00,308,325
2023-10-06,17-00-00,296,289
2023-10-06,18-00-00,175,143
2023-10-06,19-00-00,92,135
2023-10-06,20-00-00,68,75
2023-10-06,21-00-00,30,53
2023-10-06,22-00-00,36,36
2023-10-06,23-00-00,5,33
2023-10-07,00-00-00,0,6
2023-10-07,01-00-00,0,13
2023-10-07,02-00-00,0,11
2023-10-07,05-00-00,0,2
2023-10-07,06-00-00,2,1
2023-10-07,07-00-00,10,19
2023-10-07,08-00-00,40,65
2023-10-07,09-00-00,165,123
2023-10-07,10-00-00,235,283
2023-10-07,11-00-00,372,383
2023-10-07,12-00-00,459,473
2023-10-07,13-00-00,626,579
2023-10-07,14-00-00,568,502
2023-10-07,15-00-00,523,469
2023-10-07,16-00-00,552,495
2023-10-07,17-00-00,537,509
2023-10-07,18-00-00,263,252
2023-10-07,19-00-00,137,133
2023-10-07,20-00-00,73,82
2023-10-07,21-00-00,44,49
2023-10-07,22-00-00,40,33
2023-10-07,23-00-00,9,16
2023-10-08,00-00-00,0,6
2023-10-08,03-00-00,0,2
2023-10-08,06-00-00,3,2
2023-10-08,07-00-00,4,4
2023-10-08,08-00-00,15,53
2023-10-08,09-00-00,84,59
2023-10-08,10-00-00,140,176
2023-10-08,11-00-00,214,212
2023-10-08,12-00-00,365,310
2023-10-08,13-00-00,345,282
2023-10-08,14-00-00,324,284
2023-10-08,15-00-00,228,201
2023-10-08,16-00-00,154,163
2023-10-08,17-00-00,111,113
2023-10-08,18-00-00,94,101
2023-10-08,19-00-00,81,75
2023-10-08,20-00-00,80,95
2023-10-08,21-00-00,37,35
2023-10-08,22-00-00,37,21
2023-10-08,23-00-00,14,12
2023-10-09,00-00-00,0,1
2023-10-09,01-00-00,0,23
2023-10-09,06-00-00,8,6
2023-10-09,07-00-00,3,7
2023-10-09,08-00-00,13,22
2023-10-09,09-00-00,85,72
2023-10-09,10-00-00,167,175
2023-10-09,11-00-00,173,172
2023-10-09,12-00-00,333,292
2023-10-09,13-00-00,325,286
2023-10-09,14-00-00,316,286
2023-10-09,15-00-00,313,318
2023-10-09,16-00-00,285,236
2023-10-09,17-00-00,269,255
2023-10-09,18-00-00,202,191
2023-10-09,19-00-00,88,112
2023-10-09,20-00-00,34,31
2023-10-09,21-00-00,30,37
2023-10-09,22-00-00,5,2
2023-10-09,23-00-00,5,21
2023-10-10,00-00-00,0,11
2023-10-10,06-00-00,35,13
2023-10-10,07-00-00,16,2
2023-10-10,08-00-00,49,26
2023-10-10,09-00-00,25,50
2023-10-10,10-00-00,51,61
2023-10-10,11-00-00,97,73
2023-10-10,12-00-00,125,135
2023-10-10,13-00-00,125,139
2023-10-10,14-00-00,5650,5620
2023-10-10,15-00-00,139,112
2023-10-10,16-00-00,142,114
2023-10-10,17-00-00,129,98
2023-10-10,18-00-00,73,59
2023-10-10,19-00-00,31,22
2023-10-10,20-00-00,20,33
2023-10-10,21-00-00,24,38
2023-10-10,22-00-00,6,17
2023-10-10,23-00-00,14,14
2023-10-11,00-00-00,0,3
2023-10-11,05-00-00,0,2
2023-10-11,06-00-00,38,23
2023-10-11,07-00-00,23,10
2023-10-11,08-00-00,67,47
2023-10-11,09-00-00,197,190
2023-10-11,10-00-00,75,62
2023-10-11,11-00-00,124,114
2023-10-11,12-00-00,138,127
2023-10-11,13-00-00,155,141
2023-10-11,14-00-00,134,132
2023-10-11,15-00-00,219,206
2023-10-11,16-00-00,155,194
2023-10-11,17-00-00,173,151
2023-10-11,18-00-00,136,121
2023-10-11,19-00-00,66,60
2023-10-11,20-00-00,45,45
2023-10-11,21-00-00,31,12
2023-10-11,22-00-00,17,8
2023-10-11,23-00-00,11,30
2023-10-12,00-00-00,0,1
2023-10-12,01-00-00,0,1
2023-10-12,06-00-00,39,15
2023-10-12,07-00-00,20,6
2023-10-12,08-00-00,40,13
2023-10-12,09-00-00,29,36
2023-10-12,10-00-00,99,97
2023-10-12,11-00-00,252,197
2023-10-12,12-00-00,461,416
2023-10-12,13-00-00,222,226
2023-10-12,14-00-00,242,261
2023-10-12,15-00-00,263,255
2023-10-12,16-00-00,157,150
2023-10-12,17-00-00,224,241
2023-10-12,18-00-00,191,175
2023-10-12,19-00-00,72,61
2023-10-12,20-00-00,43,61
2023-10-12,21-00-00,25,10
2023-10-12,22-00-00,19,26
2023-10-12,23-00-00,10,4
2023-10-13,00-00-00,0,1
2023-10-13,01-00-00,0,5
2023-10-13,06-00-00,15,8
2023-10-13,07-00-00,25,15
2023-10-13,08-00-00,46,36
2023-10-13,09-00-00,66,62
2023-10-13,10-00-00,138,126
2023-10-13,11-00-00,207,206
2023-10-13,12-00-00,177,203
2023-10-13,13-00-00,190,164
2023-10-13,14-00-00,253,189
2023-10-13,15-00-00,199,196
2023-10-13,16-00-00,249,234
2023-10-13,17-00-00,148,131
2023-10-13,18-00-00,185,174
2023-10-13,19-00-00,70,66
2023-10-13,20-00-00,50,47
2023-10-13,21-00-00,20,32
