Time,sale_value,redemption_value
2023-08-31T19:00:00Z,812,505
2023-08-31T20:00:00Z,727,361
2023-08-31T21:00:00Z,616,236
2023-08-31T22:00:00Z,505,130
2023-08-31T23:00:00Z,390,72
2023-09-01T00:00:00Z,270,51
2023-09-01T01:00:00Z,190,72
2023-09-01T02:00:00Z,109,144
2023-09-01T03:00:00Z,70,246
2023-09-01T04:00:00Z,42,47
2023-09-01T05:00:00Z,67,74
2023-09-01T06:00:00Z,106,135
2023-09-01T07:00:00Z,181,242
2023-09-01T08:00:00Z,275,363
2023-09-01T09:00:00Z,378,496
2023-09-01T10:00:00Z,496,630
2023-09-01T11:00:00Z,617,757
2023-09-01T12:00:00Z,726,862
2023-09-01T13:00:00Z,818,925
2023-09-01T14:00:00Z,882,948
2023-09-01T15:00:00Z,940,923
2023-09-01T16:00:00Z,952,862
2023-09-01T17:00:00Z,941,762
2023-09-01T18:00:00Z,898,644
2023-09-01T19:00:00Z,815,490
2023-09-01T20:00:00Z,728,359
2023-09-01T21:00:00Z,623,234
2023-09-01T22:00:00Z,503,128
2023-09-01T23:00:00Z,376,76
2023-09-02T00:00:00Z,283,49
2023-09-02T01:00:00Z,190,74
2023-09-02T02:00:00Z,108,139
2023-09-02T03:00:00Z,67,233
2023-09-02T04:00:00Z,43,53
2023-09-02T05:00:00Z,56,87
2023-09-02T06:00:00Z,108,129
2023-09-02T07:00:00Z,186,223
2023-09-02T08:00:00Z,275,360
2023-09-02T09:00:00Z,383,498
2023-09-02T10:00:00Z,490,643
2023-09-02T11:00:00Z,620,760
2023-09-02T12:00:00Z,723,873
2023-09-02T13:00:00Z,818,925
2023-09-02T14:00:00Z,886,955
2023-09-02T15:00:00Z,928,935
2023-09-02T16:00:00Z,956,873
2023-09-02T17:00:00Z,934,766
2023-09-02T18:00:00Z,889,632
2023-09-02T19:00:00Z,812,500
2023-09-02T20:00:00Z,723,359
2023-09-02T21:00:00Z,615,238
2023-09-02T22:00:00Z,494,132
2023-09-02T23:00:00Z,393,71
2023-09-03T00:00:00Z,271,41
2023-09-03T01:00:00Z,179,71
2023-09-03T02:00:00Z,114,133
2023-09-03T03:00:00Z,72,235
2023-09-03T04:00:00Z,40,48
2023-09-03T05:00:00Z,59,75
2023-09-03T06:00:00Z,112,131
2023-09-03T07:00:00Z,183,237
2023-09-03T08:00:00Z,275,364
2023-09-03T09:00:00Z,387,499
2023-09-03T10:00:00Z,497,640
2023-09-03T11:00:00Z,618,760
2023-09-03T12:00:00Z,722,860
2023-09-03T13:00:00Z,811,932
2023-09-03T14:00:00Z,896,941
2023-09-03T15:00:00Z,936,933
2023-09-03T16:00:00Z,949,872
2023-09-03T17:00:00Z,939,769
2023-09-03T18:00:00Z,887,638
2023-09-03T19:00:00Z,815,501
2023-09-03T20:00:00Z,723,364
2023-09-03T21:00:00Z,619,235
2023-09-03T22:00:00Z,501,141
2023-09-03T23:00:00Z,382,68
2023-09-04T00:00:00Z,279,55
2023-09-04T01:00:00Z,185,66
2023-09-04T02:00:00Z,111,142
2023-09-04T03:00:00Z,64,236
2023-09-04T04:00:00Z,46,51
2023-09-04T05:00:00Z,70,67
2023-09-04T06:00:00Z,112,140
2023-09-04T07:00:00Z,178,235
2023-09-04T08:00:00Z,276,367
2023-09-04T09:00:00Z,378,507
2023-09-04T10:00:00Z,505,639
2023-09-04T11:00:00Z,618,758
2023-09-04T12:00:00Z,728,862
2023-09-04T13:00:00Z,818,937
2023-09-04T14:00:00Z,887,952
2023-09-04T15:00:00Z,934,930
2023-09-04T16:00:00Z,950,870
2023-09-04T17:00:00Z,935,765
2023-09-04T18:00:00Z,898,640
2023-09-04T19:00:00Z,811,500
2023-09-04T20:00:00Z,724,360
2023-09-04T21:00:00Z,613,233
2023-09-04T22:00:00Z,495,125
2023-09-04T23:00:00Z,383,74
2023-09-05T00:00:00Z,277,51
2023-09-05T01:00:00Z,188,71
2023-09-05T02:00:00Z,115,129
2023-09-05T03:00:00Z,61,240
2023-09-05T04:00:00Z,49,57
2023-09-05T05:00:00Z,63,61
2023-09-05T06:00:00Z,110,133
2023-09-05T07:00:00Z,185,228
2023-09-05T08:00:00Z,271,361
2023-09-05T09:00:00Z,389,499
2023-09-05T10:00:00Z,499,639
2023-09-05T11:00:00Z,621,762
2023-09-05T12:00:00Z,723,868
2023-09-05T13:00:00Z,817,922
2023-09-05T14:00:00Z,886,956
2023-09-05T15:00:00Z,930,926
2023-09-05T16:00:00Z,950,859
2023-09-05T17:00:00Z,933,768
2023-09-05T18:00:00Z,893,644
2023-09-05T19:00:00Z,810,508
2023-09-05T20:00:00Z,721,359
2023-09-05T21:00:00Z,616,237
2023-09-05T22:00:00Z,496,135
2023-09-05T23:00:00Z,375,81
2023-09-06T00:00:00Z,279,63
2023-09-06T01:00:00Z,178,79
2023-09-06T02:00:00Z,98,132
2023-09-06T03:00:00Z,65,238
2023-09-06T04:00:00Z,37,53
2023-09-06T05:00:00Z,69,62
2023-09-06T06:00:00Z,109,135
2023-09-06T07:00:00Z,183,231
2023-09-06T08:00:00Z,276,365
2023-09-06T09:00:00Z,381,497
2023-09-06T10:00:00Z,505,641
2023-09-06T11:00:00Z,616,767
2023-09-06T12:00:00Z,731,858
2023-09-06T13:00:00Z,819,936
2023-09-06T14:00:00Z,892,953
2023-09-06T15:00:00Z,936,922
2023-09-06T16:00:00Z,950,867
2023-09-06T17:00:00Z,935,766
2023-09-06T18:00:00Z,886,639
2023-09-06T19:00:00Z,817,495
2023-09-06T20:00:00Z,729,358
2023-09-06T21:00:00Z,616,229
2023-09-06T22:00:00Z,501,143
2023-09-06T23:00:00Z,374,79
2023-09-07T00:00:00Z,279,39
2023-09-07T01:00:00Z,187,73
2023-09-07T02:00:00Z,109,140
2023-09-07T03:00:00Z,68,233
2023-09-07T04:00:00Z,50,45
2023-09-07T05:00:00Z,64,67
2023-09-07T06:00:00Z,110,140
2023-09-07T07:00:00Z,178,238
2023-09-07T08:00:00Z,285,354
2023-09-07T09:00:00Z,387,500
2023-09-07T10:00:00Z,508,646
2023-09-07T11:00:00Z,625,760
2023-09-07T12:00:00Z,729,865
2023-09-07T13:00:00Z,812,935
2023-09-07T14:00:00Z,882,943
2023-09-07T15:00:00Z,941,931
2023-09-07T16:00:00Z,961,865
2023-09-07T17:00:00Z,941,763
2023-09-07T18:00:00Z,888,634
2023-09-07T19:00:00Z,816,501
2023-09-07T20:00:00Z,728,357
2023-09-07T21:00:00Z,618,238
2023-09-07T22:00:00Z,496,130
2023-09-07T23:00:00Z,387,67
2023-09-08T00:00:00Z,276,46
2023-09-08T01:00:00Z,178,66
2023-09-08T02:00:00Z,118,137
2023-09-08T03:00:00Z,66,244
2023-09-08T04:00:00Z,50,53
2023-09-08T05:00:00Z,59,68
2023-09-08T06:00:00Z,108,132
2023-09-08T07:00:00Z,181,235
2023-09-08T08:00:00Z,271,365
2023-09-08T09:00:00Z,381,510
2023-09-08T10:00:00Z,505,634
2023-09-08T11:00:00Z,619,770
2023-09-08T12:00:00Z,734,862
2023-09-08T13:00:00Z,820,929
2023-09-08T14:00:00Z,888,954
2023-09-08T15:00:00Z,937,925
2023-09-08T16:00:00Z,946,865
2023-09-08T17:00:00Z,938,767
2023-09-08T18:00:00Z,884,637
2023-09-08T19:00:00Z,823,504
2023-09-08T20:00:00Z,728,364
2023-09-08T21:00:00Z,622,242
2023-09-08T22:00:00Z,498,131
2023-09-08T23:00:00Z,378,70
2023-09-09T00:00:00Z,285,55
2023-09-09T01:00:00Z,186,75
2023-09-09T02:00:00Z,109,133
2023-09-09T03:00:00Z,57,230
2023-09-09T04:00:00Z,50,48
2023-09-09T05:00:00Z,65,65
2023-09-09T06:00:00Z,108,140
2023-09-09T07:00:00Z,189,230
2023-09-09T08:00:00Z,269,356
2023-09-09T09:00:00Z,384,502
2023-09-09T10:00:00Z,497,637
2023-09-09T11:00:00Z,614,767
2023-09-09T12:00:00Z,733,859
2023-09-09T13:00:00Z,820,927
2023-09-09T14:00:00Z,883,950
2023-09-09T15:00:00Z,948,923
2023-09-09T16:00:00Z,946,862
2023-09-09T17:00:00Z,933,760
2023-09-09T18:00:00Z,887,641
2023-09-09T19:00:00Z,817,494
2023-09-09T20:00:00Z,724,359
2023-09-09T21:00:00Z,618,229
2023-09-09T22:00:00Z,496,142
2023-09-09T23:00:00Z,390,66
2023-09-10T00:00:00Z,273,55
2023-09-10T01:00:00Z,178,73
2023-09-10T02:00:00Z,116,137
2023-09-10T03:00:00Z,68,236
2023-09-10T04:00:00Z,53,46
2023-09-10T05:00:00Z,57,66
2023-09-10T06:00:00Z,111,135
2023-09-10T07:00:00Z,185,232
2023-09-10T08:00:00Z,271,355
2023-09-10T09:00:00Z,388,499
2023-09-10T10:00:00Z,504,642
2023-09-10T11:00:00Z,616,767
2023-09-10T12:00:00Z,729,863
2023-09-10T13:00:00Z,812,930
2023-09-10T14:00:00Z,888,950
2023-09-10T15:00:00Z,939,929
2023-09-10T16:00:00Z,949,871
2023-09-10T17:00:00Z,928,769
2023-09-10T18:00:00Z,883,638
2023-09-10T19:00:00Z,811,489
2023-09-10T20:00:00Z,729,362
2023-09-10T21:00:00Z,614,233
2023-09-10T22:00:00Z,496,145
2023-09-10T23:00:00Z,392,64
2023-09-11T00:00:00Z,270,54
2023-09-11T01:00:00Z,192,81
2023-09-11T02:00:00Z,112,129
2023-09-11T03:00:00Z,69,236
2023-09-11T04:00:00Z,64,50
2023-09-11T05:00:00Z,65,69
2023-09-11T06:00:00Z,119,138
2023-09-11T07:00:00Z,184,242
2023-09-11T08:00:00Z,275,359
2023-09-11T09:00:00Z,380,503
2023-09-11T10:00:00Z,500,641
2023-09-11T11:00:00Z,621,759
2023-09-11T12:00:00Z,737,875
2023-09-11T13:00:00Z,824,933
2023-09-11T14:00:00Z,884,944
2023-09-11T15:00:00Z,932,930
2023-09-11T16:00:00Z,944,864
2023-09-11T17:00:00Z,934,763
2023-09-11T18:00:00Z,889,629
2023-09-11T19:00:00Z,815,499
2023-09-11T20:00:00Z,724,360
2023-09-11T21:00:00Z,615,234
2023-09-11T22:00:00Z,511,132
2023-09-11T23:00:00Z,378,67
2023-09-12T00:00:00Z,278,49
2023-09-12T01:00:00Z,178,74
2023-09-12T02:00:00Z,116,130
2023-09-12T03:00:00Z,66,234
2023-09-12T04:00:00Z,45,45
2023-09-12T05:00:00Z,65,70
2023-09-12T06:00:00Z,118,132
2023-09-12T07:00:00Z,185,238
2023-09-12T08:00:00Z,281,356
2023-09-12T09:00:00Z,386,502
2023-09-12T10:00:00Z,496,643
2023-09-12T11:00:00Z,622,756
2023-09-12T12:00:00Z,725,860
2023-09-12T13:00:00Z,821,930
2023-09-12T14:00:00Z,883,957
2023-09-12T15:00:00Z,938,921
2023-09-12T16:00:00Z,947,869
2023-09-12T17:00:00Z,930,762
2023-09-12T18:00:00Z,894,635
2023-09-12T19:00:00Z,828,496
2023-09-12T20:00:00Z,725,357
2023-09-12T21:00:00Z,603,227
2023-09-12T22:00:00Z,491,140
2023-09-12T23:00:00Z,386,68
2023-09-13T00:00:00Z,272,46
2023-09-13T01:00:00Z,180,75
2023-09-13T02:00:00Z,117,136
2023-09-13T03:00:00Z,71,233
2023-09-13T04:00:00Z,46,52
2023-09-13T05:00:00Z,68,69
2023-09-13T06:00:00Z,103,131
2023-09-13T07:00:00Z,170,237
2023-09-13T08:00:00Z,279,358
2023-09-13T09:00:00Z,386,503
2023-09-13T10:00:00Z,501,632
2023-09-13T11:00:00Z,610,761
2023-09-13T12:00:00Z,727,860
2023-09-13T13:00:00Z,823,932
2023-09-13T14:00:00Z,890,954
2023-09-13T15:00:00Z,934,932
2023-09-13T16:00:00Z,943,866
2023-09-13T17:00:00Z,937,773
2023-09-13T18:00:00Z,898,648
2023-09-13T19:00:00Z,814,506
2023-09-13T20:00:00Z,734,353
2023-09-13T21:00:00Z,615,233
2023-09-13T22:00:00Z,491,133
2023-09-13T23:00:00Z,375,74
2023-09-14T00:00:00Z,268,48
2023-09-14T01:00:00Z,178,71
2023-09-14T02:00:00Z,104,137
2023-09-14T03:00:00Z,65,235
2023-09-14T04:00:00Z,39,52
2023-09-14T05:00:00Z,56,81
2023-09-14T06:00:00Z,114,141
2023-09-14T07:00:00Z,182,238
2023-09-14T08:00:00Z,277,363
2023-09-14T09:00:00Z,381,497
2023-09-14T10:00:00Z,503,631
2023-09-14T11:00:00Z,617,763
2023-09-14T12:00:00Z,723,875
2023-09-14T13:00:00Z,812,935
2023-09-14T14:00:00Z,895,956
2023-09-14T15:00:00Z,936,927
2023-09-14T16:00:00Z,958,863
2023-09-14T17:00:00Z,933,764
2023-09-14T18:00:00Z,883,638
2023-09-14T19:00:00Z,820,505
2023-09-14T20:00:00Z,729,361
2023-09-14T21:00:00Z,613,230
2023-09-14T22:00:00Z,502,135
2023-09-14T23:00:00Z,375,80
2023-09-15T00:00:00Z,279,53
2023-09-15T01:00:00Z,182,73
2023-09-15T02:00:00Z,106,136
2023-09-15T03:00:00Z,64,238
2023-09-15T04:00:00Z,55,44
2023-09-15T05:00:00Z,62,73
2023-09-15T06:00:00Z,112,138
2023-09-15T07:00:00Z,189,240
2023-09-15T08:00:00Z,274,354
2023-09-15T09:00:00Z,376,502
2023-09-15T10:00:00Z,502,641
2023-09-15T11:00:00Z,619,763
2023-09-15T12:00:00Z,724,867
2023-09-15T13:00:00Z,819,925
2023-09-15T14:00:00Z,883,943
2023-09-15T15:00:00Z,932,930
2023-09-15T16:00:00Z,953,865
2023-09-15T17:00:00Z,937,774
2023-09-15T18:00:00Z,883,641
2023-09-15T19:00:00Z,817,490
2023-09-15T20:00:00Z,731,362
2023-09-15T21:00:00Z,614,239
2023-09-15T22:00:00Z,498,124
2023-09-15T23:00:00Z,387,67
2023-09-16T00:00:00Z,279,43
2023-09-16T01:00:00Z,182,76
2023-09-16T02:00:00Z,106,138
2023-09-16T03:00:00Z,67,238
2023-09-16T04:00:00Z,47,58
2023-09-16T05:00:00Z,61,76
2023-09-16T06:00:00Z,106,138
2023-09-16T07:00:00Z,191,234
2023-09-16T08:00:00Z,278,370
2023-09-16T09:00:00Z,388,505
2023-09-16T10:00:00Z,508,637
2023-09-16T11:00:00Z,615,773
2023-09-16T12:00:00Z,728,854
2023-09-16T13:00:00Z,810,919
2023-09-16T14:00:00Z,895,953
2023-09-16T15:00:00Z,935,928
2023-09-16T16:00:00Z,952,861
2023-09-16T17:00:00Z,931,760
2023-09-16T18:00:00Z,899,645
2023-09-16T19:00:00Z,813,494
2023-09-16T20:00:00Z,727,355
2023-09-16T21:00:00Z,618,237
2023-09-16T22:00:00Z,495,144
2023-09-16T23:00:00Z,382,70
2023-09-17T00:00:00Z,270,47
2023-09-17T01:00:00Z,168,75
2023-09-17T02:00:00Z,114,128
2023-09-17T03:00:00Z,72,230
2023-09-17T04:00:00Z,51,64
2023-09-17T05:00:00Z,65,71
2023-09-17T06:00:00Z,108,131
2023-09-17T07:00:00Z,188,240
2023-09-17T08:00:00Z,277,358
2023-09-17T09:00:00Z,386,496
2023-09-17T10:00:00Z,503,640
2023-09-17T11:00:00Z,620,764
2023-09-17T12:00:00Z,726,873
2023-09-17T13:00:00Z,820,931
2023-09-17T14:00:00Z,882,953
2023-09-17T15:00:00Z,934,922
2023-09-17T16:00:00Z,947,862
2023-09-17T17:00:00Z,943,765
2023-09-17T18:00:00Z,896,641
2023-09-17T19:00:00Z,820,508
2023-09-17T20:00:00Z,717,361
2023-09-17T21:00:00Z,614,232
2023-09-17T22:00:00Z,505,127
2023-09-17T23:00:00Z,380,74
2023-09-18T00:00:00Z,270,53
2023-09-18T01:00:00Z,179,65
2023-09-18T02:00:00Z,108,131
2023-09-18T03:00:00Z,62,232
2023-09-18T04:00:00Z,53,44
2023-09-18T05:00:00Z,60,76
2023-09-18T06:00:00Z,108,138
2023-09-18T07:00:00Z,189,248
2023-09-18T08:00:00Z,283,363
2023-09-18T09:00:00Z,382,492
2023-09-18T10:00:00Z,502,637
2023-09-18T11:00:00Z,612,758
2023-09-18T12:00:00Z,721,857
2023-09-18T13:00:00Z,804,929
2023-09-18T14:00:00Z,892,948
2023-09-18T15:00:00Z,930,931
2023-09-18T16:00:00Z,941,870
2023-09-18T17:00:00Z,931,761
2023-09-18T18:00:00Z,882,638
2023-09-18T19:00:00Z,825,491
2023-09-18T20:00:00Z,725,365
2023-09-18T21:00:00Z,619,238
2023-09-18T22:00:00Z,503,135
2023-09-18T23:00:00Z,382,73
2023-09-19T00:00:00Z,277,46
2023-09-19T01:00:00Z,179,73
2023-09-19T02:00:00Z,116,138
2023-09-19T03:00:00Z,64,231
2023-09-19T04:00:00Z,47,53
2023-09-19T05:00:00Z,78,63
2023-09-19T06:00:00Z,113,134
2023-09-19T07:00:00Z,187,234
2023-09-19T08:00:00Z,274,363
2023-09-19T09:00:00Z,390,505
2023-09-19T10:00:00Z,504,642
2023-09-19T11:00:00Z,620,762
2023-09-19T12:00:00Z,731,870
2023-09-19T13:00:00Z,814,938
2023-09-19T14:00:00Z,890,953
2023-09-19T15:00:00Z,940,934
2023-09-19T16:00:00Z,948,867
2023-09-19T17:00:00Z,933,769
2023-09-19T18:00:00Z,894,644
2023-09-19T19:00:00Z,815,493
2023-09-19T20:00:00Z,733,359
2023-09-19T21:00:00Z,621,241
2023-09-19T22:00:00Z,504,141
2023-09-19T23:00:00Z,391,71
2023-09-20T00:00:00Z,270,54
2023-09-20T01:00:00Z,176,68
2023-09-20T02:00:00Z,112,136
2023-09-20T03:00:00Z,60,236
2023-09-20T04:00:00Z,38,59
2023-09-20T05:00:00Z,66,77
2023-09-20T06:00:00Z,123,137
2023-09-20T07:00:00Z,186,234
2023-09-20T08:00:00Z,269,356
2023-09-20T09:00:00Z,380,504
2023-09-20T10:00:00Z,501,636
2023-09-20T11:00:00Z,614,763
2023-09-20T12:00:00Z,720,867
2023-09-20T13:00:00Z,822,920
2023-09-20T14:00:00Z,885,952
2023-09-20T15:00:00Z,933,932
2023-09-20T16:00:00Z,957,863
2023-09-20T17:00:00Z,935,760
2023-09-20T18:00:00Z,887,641
2023-09-20T19:00:00Z,812,500
2023-09-20T20:00:00Z,716,359
2023-09-20T21:00:00Z,622,233
2023-09-20T22:00:00Z,499,136
2023-09-20T23:00:00Z,383,72
2023-09-21T00:00:00Z,275,49
2023-09-21T01:00:00Z,180,71
2023-09-21T02:00:00Z,113,132
2023-09-21T03:00:00Z,67,229
2023-09-21T04:00:00Z,47,58
2023-09-21T05:00:00Z,70,76
2023-09-21T06:00:00Z,109,142
2023-09-21T07:00:00Z,185,230
2023-09-21T08:00:00Z,277,355
2023-09-21T09:00:00Z,381,498
2023-09-21T10:00:00Z,500,634
2023-09-21T11:00:00Z,626,767
2023-09-21T12:00:00Z,728,868
2023-09-21T13:00:00Z,817,927
2023-09-21T14:00:00Z,883,945
2023-09-21T15:00:00Z,932,935
2023-09-21T16:00:00Z,949,863
2023-09-21T17:00:00Z,936,769
2023-09-21T18:00:00Z,883,642
2023-09-21T19:00:00Z,820,507
2023-09-21T20:00:00Z,728,356
2023-09-21T21:00:00Z,611,236
2023-09-21T22:00:00Z,494,139
2023-09-21T23:00:00Z,373,77
2023-09-22T00:00:00Z,274,45
2023-09-22T01:00:00Z,181,72
2023-09-22T02:00:00Z,107,136
2023-09-22T03:00:00Z,69,238
2023-09-22T04:00:00Z,42,51
2023-09-22T05:00:00Z,66,65
2023-09-22T06:00:00Z,107,136
2023-09-22T07:00:00Z,184,226
2023-09-22T08:00:00Z,269,361
2023-09-22T09:00:00Z,382,502
2023-09-22T10:00:00Z,503,647
2023-09-22T11:00:00Z,613,760
2023-09-22T12:00:00Z,716,866
2023-09-22T13:00:00Z,821,925
2023-09-22T14:00:00Z,894,953
2023-09-22T15:00:00Z,936,929
2023-09-22T16:00:00Z,950,849
2023-09-22T17:00:00Z,936,757
2023-09-22T18:00:00Z,895,646
2023-09-22T19:00:00Z,815,504
2023-09-22T20:00:00Z,726,368
2023-09-22T21:00:00Z,618,231
2023-09-22T22:00:00Z,502,132
2023-09-22T23:00:00Z,387,69
2023-09-23T00:00:00Z,280,52
2023-09-23T01:00:00Z,182,77
2023-09-23T02:00:00Z,103,139
2023-09-23T03:00:00Z,55,234
2023-09-23T04:00:00Z,51,60
2023-09-23T05:00:00Z,59,73
2023-09-23T06:00:00Z,109,129
2023-09-23T07:00:00Z,181,233
2023-09-23T08:00:00Z,270,358
2023-09-23T09:00:00Z,383,499
2023-09-23T10:00:00Z,509,641
2023-09-23T11:00:00Z,615,757
2023-09-23T12:00:00Z,719,864
2023-09-23T13:00:00Z,820,930
2023-09-23T14:00:00Z,893,953
2023-09-23T15:00:00Z,937,926
2023-09-23T16:00:00Z,942,865
2023-09-23T17:00:00Z,930,763
2023-09-23T18:00:00Z,883,638
2023-09-23T19:00:00Z,815,506
2023-09-23T20:00:00Z,727,358
2023-09-23T21:00:00Z,611,236
2023-09-23T22:00:00Z,504,137
2023-09-23T23:00:00Z,391,71
2023-09-24T00:00:00Z,271,44
2023-09-24T01:00:00Z,190,81
2023-09-24T02:00:00Z,105,149
2023-09-24T03:00:00Z,65,231
2023-09-24T04:00:00Z,46,57
2023-09-24T05:00:00Z,65,76
2023-09-24T06:00:00Z,106,137
2023-09-24T07:00:00Z,181,237
2023-09-24T08:00:00Z,274,361
2023-09-24T09:00:00Z,377,507
2023-09-24T10:00:00Z,499,644
2023-09-24T11:00:00Z,612,765
2023-09-24T12:00:00Z,731,860
2023-09-24T13:00:00Z,817,932
2023-09-24T14:00:00Z,891,937
2023-09-24T15:00:00Z,931,933
2023-09-24T16:00:00Z,946,864
2023-09-24T17:00:00Z,939,770
2023-09-24T18:00:00Z,890,641
2023-09-24T19:00:00Z,821,496
2023-09-24T20:00:00Z,720,367
2023-09-24T21:00:00Z,612,235
2023-09-24T22:00:00Z,509,139
2023-09-24T23:00:00Z,381,74
2023-09-25T00:00:00Z,267,54
2023-09-25T01:00:00Z,175,76
2023-09-25T02:00:00Z,109,136
2023-09-25T03:00:00Z,69,233
2023-09-25T04:00:00Z,46,58
2023-09-25T05:00:00Z,64,69
2023-09-25T06:00:00Z,109,138
2023-09-25T07:00:00Z,186,230
2023-09-25T08:00:00Z,269,363
2023-09-25T09:00:00Z,389,496
2023-09-25T10:00:00Z,494,641
2023-09-25T11:00:00Z,612,769
2023-09-25T12:00:00Z,733,866
2023-09-25T13:00:00Z,819,922
2023-09-25T14:00:00Z,886,951
2023-09-25T15:00:00Z,940,932
2023-09-25T16:00:00Z,955,867
2023-09-25T17:00:00Z,932,764
2023-09-25T18:00:00Z,882,641
2023-09-25T19:00:00Z,822,508
2023-09-25T20:00:00Z,730,359
2023-09-25T21:00:00Z,623,236
2023-09-25T22:00:00Z,503,127
2023-09-25T23:00:00Z,390,73
2023-09-26T00:00:00Z,274,50
2023-09-26T01:00:00Z,183,74
2023-09-26T02:00:00Z,115,131
2023-09-26T03:00:00Z,64,232
2023-09-26T04:00:00Z,45,48
2023-09-26T05:00:00Z,64,71
2023-09-26T06:00:00Z,107,135
2023-09-26T07:00:00Z,177,246
2023-09-26T08:00:00Z,278,346
2023-09-26T09:00:00Z,374,503
2023-09-26T10:00:00Z,506,649
2023-09-26T11:00:00Z,617,764
2023-09-26T12:00:00Z,725,861
2023-09-26T13:00:00Z,813,928
2023-09-26T14:00:00Z,879,947
2023-09-26T15:00:00Z,931,925
2023-09-26T16:00:00Z,952,858
2023-09-26T17:00:00Z,946,762
2023-09-26T18:00:00Z,884,640
2023-09-26T19:00:00Z,820,501
2023-09-26T20:00:00Z,726,352
2023-09-26T21:00:00Z,616,237
2023-09-26T22:00:00Z,497,135
2023-09-26T23:00:00Z,380,75
2023-09-27T00:00:00Z,276,41
2023-09-27T01:00:00Z,179,62
2023-09-27T02:00:00Z,108,136
2023-09-27T03:00:00Z,59,237
2023-09-27T04:00:00Z,55,42
2023-09-27T05:00:00Z,64,75
2023-09-27T06:00:00Z,114,133
2023-09-27T07:00:00Z,179,231
2023-09-27T08:00:00Z,274,366
2023-09-27T09:00:00Z,379,496
2023-09-27T10:00:00Z,491,643
2023-09-27T11:00:00Z,615,767
2023-09-27T12:00:00Z,735,857
2023-09-27T13:00:00Z,825,925
2023-09-27T14:00:00Z,890,951
2023-09-27T15:00:00Z,930,927
2023-09-27T16:00:00Z,956,858
2023-09-27T17:00:00Z,940,758
2023-09-27T18:00:00Z,889,637
2023-09-27T19:00:00Z,812,504
2023-09-27T20:00:00Z,724,355
2023-09-27T21:00:00Z,616,244
2023-09-27T22:00:00Z,497,132
2023-09-27T23:00:00Z,386,81
2023-09-28T00:00:00Z,282,60
2023-09-28T01:00:00Z,189,78
2023-09-28T02:00:00Z,115,136
2023-09-28T03:00:00Z,62,233
2023-09-28T04:00:00Z,53,54
2023-09-28T05:00:00Z,71,64
2023-09-28T06:00:00Z,122,128
2023-09-28T07:00:00Z,177,240
2023-09-28T08:00:00Z,273,357
2023-09-28T09:00:00Z,389,501
2023-09-28T10:00:00Z,507,641
2023-09-28T11:00:00Z,610,756
2023-09-28T12:00:00Z,724,860
2023-09-28T13:00:00Z,819,935
2023-09-28T14:00:00Z,889,946
2023-09-28T15:00:00Z,937,930
2023-09-28T16:00:00Z,952,859
2023-09-28T17:00:00Z,937,761
2023-09-28T18:00:00Z,891,638
2023-09-28T19:00:00Z,825,498
2023-09-28T20:00:00Z,729,370
2023-09-28T21:00:00Z,622,233
2023-09-28T22:00:00Z,494,128
2023-09-28T23:00:00Z,376,66
2023-09-29T00:00:00Z,281,50
2023-09-29T01:00:00Z,182,76
2023-09-29T02:00:00Z,115,132
2023-09-29T03:00:00Z,63,232
2023-09-29T04:00:00Z,44,42
2023-09-29T05:00:00Z,61,73
2023-09-29T06:00:00Z,113,140
2023-09-29T07:00:00Z,186,239
2023-09-29T08:00:00Z,281,370
2023-09-29T09:00:00Z,388,493
2023-09-29T10:00:00Z,499,634
2023-09-29T11:00:00Z,614,764
2023-09-29T12:00:00Z,722,862
2023-09-29T13:00:00Z,804,928
2023-09-29T14:00:00Z,890,955
2023-09-29T15:00:00Z,930,919
2023-09-29T16:00:00Z,958,865
2023-09-29T17:00:00Z,934,765
2023-09-29T18:00:00Z,895,645
2023-09-29T19:00:00Z,816,504
2023-09-29T20:00:00Z,719,357
2023-09-29T21:00:00Z,621,233
2023-09-29T22:00:00Z,493,140
2023-09-29T23:00:00Z,386,81
2023-09-30T00:00:00Z,274,50
2023-09-30T01:00:00Z,179,66
2023-09-30T02:00:00Z,108,133
2023-09-30T03:00:00Z,66,244
2023-09-30T04:00:00Z,58,54
2023-09-30T05:00:00Z,65,74
2023-09-30T06:00:00Z,109,142
2023-09-30T07:00:00Z,191,237
2023-09-30T08:00:00Z,277,359
2023-09-30T09:00:00Z,384,502
2023-09-30T10:00:00Z,506,644
2023-09-30T11:00:00Z,619,760
2023-09-30T12:00:00Z,727,868
2023-09-30T13:00:00Z,810,937
2023-09-30T14:00:00Z,880,951
2023-09-30T15:00:00Z,941,932
2023-09-30T16:00:00Z,952,859
2023-09-30T17:00:00Z,931,769
2023-09-30T18:00:00Z,882,629
2023-09-30T19:00:00Z,808,497
2023-09-30T20:00:00Z,720,365
2023-09-30T21:00:00Z,608,234
2023-09-30T22:00:00Z,496,133
2023-09-30T23:00:00Z,383,66
2023-10-01T00:00:00Z,276,41
2023-10-01T01:00:00Z,182,72
2023-10-01T02:00:00Z,112,137
2023-10-01T03:00:00Z,61,226
2023-10-01T04:00:00Z,50,49
2023-10-01T05:00:00Z,67,73
2023-10-01T06:00:00Z,110,142
2023-10-01T07:00:00Z,181,241
2023-10-01T08:00:00Z,278,355
2023-10-01T09:00:00Z,375,500
2023-10-01T10:00:00Z,504,630
